"author fan count","original message","original message sentiment","original message received timestamp","response timestamp","response time (minutes)"
"","Working hours","positive","2022-07-14 16:25:35","2022-07-14 16:25:56","0"
"","Working hours","positive","2022-07-14 16:25:35","2022-07-14 16:25:40","0"
"","Working hours","positive","2022-07-14 16:25:35","2022-07-14 16:25:56","0"
"","Working hours","positive","2022-07-14 16:25:35","2022-07-14 16:25:52","0"
"","Working hours","positive","2022-07-14 16:25:35","2022-07-14 16:25:52","0"
"","Working hours","positive","2022-07-14 16:25:35","2022-07-14 16:25:58","0"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-22 05:48:30","10882"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 16:04:51","10059"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-21 06:51:10","9505"
"","coffee ?","negative","2022-07-14 16:25:48","2022-07-18 15:55:43","5729"
"","Working hours","positive","2022-06-30 16:06:32","2022-07-18 15:55:44","25909"
"","hey","neutral","2022-06-13 16:32:58","2022-07-18 15:55:45","50362"
"","hey","neutral","2022-06-01 10:50:12","2022-07-18 15:55:46","67985"
"","hey","neutral","2022-05-23 15:32:25","2022-07-18 15:55:47","80663"
"","Hello","neutral","2022-05-02 16:47:05","2022-07-18 15:55:48","110828"
"","hello","neutral","2022-04-18 16:33:24","2022-07-18 15:55:49","131002"
"","Working hours","positive","2022-04-04 15:48:37","2022-07-18 15:55:52","151207"
"","hey","neutral","2022-03-28 15:12:32","2022-07-18 15:55:53","161323"
"","time","neutral","2022-03-21 16:35:40","2022-07-18 15:55:54","171320"
"","hello","neutral","2022-03-14 16:47:43","2022-07-18 15:55:55","181388"
"","hi","neutral","2022-03-03 17:04:01","2022-07-18 15:55:56","197211"
"","time","neutral","2022-02-17 16:57:21","2022-07-18 15:55:57","217378"
"","time","neutral","2022-02-04 12:04:19","2022-07-18 15:55:58","236391"
"","Time","neutral","2022-02-04 08:19:05","2022-07-21 16:04:54","240945"
"","Cool glasses","positive","2021-10-28 08:04:16","",""
"","edit checked","neutral","2021-12-17 04:51:25","",""
"","Good post","positive","2022-02-14 17:24:49","",""
"","hey","neutral","2022-07-21 16:04:49","2022-07-21 16:04:53","0"
"","hey","neutral","2022-07-21 16:04:49","2022-07-21 16:05:07","0"
"","hey","neutral","2022-07-21 16:04:49","2022-07-21 16:05:08","0"
"","hey","neutral","2022-07-21 16:04:49","2022-07-21 16:05:08","0"
"","hey","neutral","2022-07-21 16:04:49","2022-07-21 16:05:10","0"
"","Topic-28thFeb","neutral","2022-07-21 16:05:05","2022-07-21 16:05:07","0"
"","Topic-28thFeb","neutral","2022-07-21 16:05:05","2022-07-21 16:05:14","0"
"","Topic-28thFeb","neutral","2022-07-21 16:05:05","2022-07-21 16:05:15","0"
"","Topic-28thFeb","neutral","2022-07-21 16:05:05","2022-07-21 16:05:15","0"
"","Topic-28thFeb","neutral","2022-07-21 16:05:05","2022-07-21 16:05:17","0"
"","coffee","neutral","2022-07-21 16:05:12","2022-07-21 16:05:13","0"
"","coffee","neutral","2022-07-21 16:05:12","2022-07-21 16:05:22","0"
"","coffee","neutral","2022-07-21 16:05:12","2022-07-21 16:05:22","0"
"","coffee","neutral","2022-07-21 16:05:12","2022-07-21 16:05:23","0"
"","coffee","neutral","2022-07-21 16:05:12","2022-07-21 16:05:24","0"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-22 05:48:30","823"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-27 07:25:47","8120"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-22 05:48:30","823"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-22 05:48:30","823"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-22 05:48:30","823"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-08-03 11:05:33","18420"
"","mocha","neutral","2022-07-21 16:05:20","2022-08-03 11:05:33","18420"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-07-28 07:41:18","9575"
"","mocha","neutral","2022-07-21 16:05:20","2022-08-05 05:48:47","20983"
"","hey","neutral","2022-07-12 11:24:42","2022-07-27 07:25:48","21361"
"","Topic-28thFeb","neutral","2022-06-23 15:47:15","2022-07-27 07:25:53","48458"
"","time","neutral","2022-06-02 16:02:10","2022-07-27 07:25:54","78683"
"","hello","neutral","2022-05-31 12:05:35","2022-07-27 07:25:55","81800"
"","Topic-28thFeb","neutral","2022-05-09 16:03:43","2022-07-27 07:25:55","113242"
"","mocha","neutral","2022-04-18 16:33:51","2022-07-27 07:26:00","143452"
"","What kind of coffee do you like ?","neutral","2022-04-11 16:28:10","2022-07-27 07:26:01","153537"
"","heyy","neutral","2022-03-31 17:13:38","2022-07-27 07:26:02","169332"
"","work","neutral","2022-03-21 17:01:06","2022-07-27 07:26:07","183745"
"","what time","neutral","2022-03-21 16:10:31","2022-07-27 07:26:08","183795"
"","time","neutral","2022-03-03 17:06:57","2022-07-27 07:26:09","209659"
"","hello","neutral","2022-02-28 17:15:39","2022-07-27 07:26:14","213970"
"","time","neutral","2022-02-04 12:04:19","2022-07-27 07:26:15","248841"
"","Working hours","positive","2021-10-27 15:37:16","2022-07-27 07:26:16","392629"
"","hey","neutral","2022-07-12 11:24:42","2022-07-27 07:26:16","21361"
"","Topic-28thFeb","neutral","2022-06-23 15:47:15","2022-07-27 07:26:22","48459"
"","time","neutral","2022-06-02 16:02:10","2022-07-27 07:26:23","78684"
"","hello","neutral","2022-05-31 12:05:35","2022-07-27 07:26:24","81800"
"","Topic-28thFeb","neutral","2022-05-09 16:03:43","2022-07-27 07:26:29","113242"
"","mocha","neutral","2022-04-18 16:33:51","2022-07-27 07:26:30","143452"
"","What kind of coffee do you like ?","neutral","2022-04-11 16:28:10","2022-07-27 07:26:30","153538"
"","heyy","neutral","2022-03-31 17:13:38","2022-07-27 07:26:36","169332"
"","work","neutral","2022-03-21 17:01:06","2022-07-27 07:26:37","183745"
"","what time","neutral","2022-03-21 16:10:31","2022-07-27 07:26:38","183796"
"","time","neutral","2022-03-03 17:06:57","2022-07-27 07:26:43","209659"
"","hello","neutral","2022-02-28 17:15:39","2022-07-27 07:26:44","213971"
"","time","neutral","2022-02-04 12:04:19","2022-07-27 07:26:46","248842"
"","Working hours","positive","2021-10-27 15:37:16","2022-07-28 06:36:55","394019"
"","hey","neutral","2022-07-12 11:24:42","2022-07-28 06:36:56","22752"
"","Topic-28thFeb","neutral","2022-06-23 15:47:15","2022-07-28 06:36:57","49849"
"","time","neutral","2022-06-02 16:02:10","2022-07-28 06:36:58","80074"
"","hello","neutral","2022-05-31 12:05:35","2022-07-28 06:36:59","83191"
"","Topic-28thFeb","neutral","2022-05-09 16:03:43","2022-07-28 06:37:00","114633"
"","mocha","neutral","2022-04-18 16:33:51","2022-07-28 06:37:01","144843"
"","What kind of coffee do you like ?","neutral","2022-04-11 16:28:10","2022-07-28 06:37:03","154928"
"","heyy","neutral","2022-03-31 17:13:38","2022-07-28 06:37:04","170723"
"","work","neutral","2022-03-21 17:01:06","2022-07-28 06:37:05","185135"
"","what time","neutral","2022-03-21 16:10:31","2022-07-28 06:37:06","185186"
"","time","neutral","2022-03-03 17:06:57","2022-07-28 06:37:07","211050"
"","hello","neutral","2022-02-28 17:15:39","2022-07-28 06:37:09","215361"
"","time","neutral","2022-02-04 12:04:19","2022-07-28 06:37:10","250232"
"","Working hours","positive","2021-10-27 15:37:16","2022-08-04 17:02:57","404725"
"","mocha","neutral","2022-07-21 16:05:20","2022-08-01 16:08:58","15843"
"","hey","neutral","2022-07-12 11:24:42","2022-08-01 16:09:00","29084"
"","Topic-28thFeb","neutral","2022-06-23 15:47:15","2022-08-01 16:09:01","56181"
"","time","neutral","2022-06-02 16:02:10","2022-08-01 16:09:02","86406"
"","hello","neutral","2022-05-31 12:05:35","2022-08-01 16:09:03","89523"
"","Topic-28thFeb","neutral","2022-05-09 16:03:43","2022-08-01 16:09:05","120965"
"","mocha","neutral","2022-04-18 16:33:51","2022-08-01 16:09:06","151175"
"","What kind of coffee do you like ?","neutral","2022-04-11 16:28:10","2022-08-01 16:09:08","161260"
"","heyy","neutral","2022-03-31 17:13:38","2022-08-01 16:09:10","177055"
"","work","neutral","2022-03-21 17:01:06","2022-08-01 16:09:11","191468"
"","what time","neutral","2022-03-21 16:10:31","2022-08-01 16:09:12","191518"
"","time","neutral","2022-03-03 17:06:57","2022-08-01 16:09:13","217382"
"","hello","neutral","2022-02-28 17:15:39","2022-08-01 16:09:15","221693"
"","time","neutral","2022-02-04 12:04:19","2022-08-01 16:09:17","256564"
"","Working hours","positive","2021-10-27 15:37:16","2022-08-04 17:02:58","404725"
"","Cool glasses","positive","2021-10-28 08:04:16","",""
"","edit checked","neutral","2021-12-17 04:51:25","",""
"","Good post","positive","2022-02-14 17:24:49","",""
"","hey","neutral","2022-08-04 17:02:55","2022-08-04 17:03:05","0"
"","hey","neutral","2022-08-04 17:02:55","2022-08-04 17:03:07","0"
"","Working hours","positive","2022-08-04 17:03:04","2022-08-04 17:03:06","0"
"","Working hours","positive","2022-08-04 17:03:04","2022-08-04 17:03:17","0"
"","Working hours","positive","2022-08-04 17:03:14","2022-08-04 17:03:17","0"
"","Working hours","positive","2022-08-04 17:03:14","2022-08-04 17:03:24","0"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-08 17:05:35","5762"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","coffee","neutral","2022-08-04 17:03:22","2022-08-11 07:47:22","9524"
"","Cool glasses","positive","2021-10-28 08:04:16","",""
"","edit checked","neutral","2021-12-17 04:51:25","",""
"","Good post","positive","2022-02-14 17:24:49","",""
"","coffee","neutral","2022-08-04 17:03:22","",""
"","Topic-28thFeb","neutral","2022-07-14 16:25:30","2022-08-08 16:33:19","36007"
"","hello","neutral","2022-06-30 16:06:23","2022-08-08 16:33:20","56186"
"","cafe","neutral","2022-06-09 16:19:40","2022-08-08 16:33:22","86413"
"","hello","neutral","2022-06-01 10:48:49","2022-08-08 16:33:23","98264"
"","i need coffee","neutral","2022-05-12 16:07:05","2022-08-08 16:33:24","126746"
"","thank you","neutral","2022-04-25 17:50:52","2022-08-08 16:33:25","151122"
"","mocha","neutral","2022-04-12 07:31:15","2022-08-08 16:33:26","170462"
"","Working hours","positive","2022-04-04 15:48:32","2022-08-08 16:33:28","181484"
"","Working hours","positive","2022-03-24 10:05:55","2022-08-08 16:33:29","197667"
"","time","neutral","2022-03-21 16:33:30","2022-08-08 16:33:30","201600"
"","what time can you meet ?","neutral","2022-03-08 11:31:50","2022-08-08 16:33:31","220621"
"","help","neutral","2022-02-28 17:16:54","2022-08-08 16:33:32","231796"
"","hi","neutral","2022-02-17 16:57:03","2022-08-08 16:33:33","247656"
"","time","neutral","2022-02-04 12:04:19","2022-08-08 16:33:34","266669"
"","hi","neutral","2021-10-28 09:49:43","2022-08-19 10:10:59","424821"
"","Topic-28thFeb","neutral","2022-07-14 16:25:30","2022-08-08 17:05:37","36040"
"","hello","neutral","2022-06-30 16:06:23","2022-08-08 17:05:39","56219"
"","cafe","neutral","2022-06-09 16:19:40","2022-08-08 17:05:41","86446"
"","hello","neutral","2022-06-01 10:48:49","2022-08-08 17:05:44","98296"
"","i need coffee","neutral","2022-05-12 16:07:05","2022-08-08 17:05:46","126778"
"","thank you","neutral","2022-04-25 17:50:52","2022-08-08 17:05:48","151154"
"","mocha","neutral","2022-04-12 07:31:15","2022-08-08 17:05:50","170494"
"","Working hours","positive","2022-04-04 15:48:32","2022-08-08 17:05:53","181517"
"","Working hours","positive","2022-03-24 10:05:55","2022-08-08 17:05:55","197700"
"","time","neutral","2022-03-21 16:33:30","2022-08-08 17:05:56","201632"
"","what time can you meet ?","neutral","2022-03-08 11:31:50","2022-08-08 17:05:58","220654"
"","help","neutral","2022-02-28 17:16:54","2022-08-08 17:05:59","231829"
"","hi","neutral","2022-02-17 16:57:03","2022-08-08 17:06:00","247688"
"","time","neutral","2022-02-04 12:04:19","2022-08-08 17:06:02","266701"
"","hi","neutral","2021-10-28 09:49:43","2022-08-11 09:38:04","413268"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:44:48","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:05","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:06","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:06","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:07","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:07","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:08","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:08","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:09","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:10","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:44:55","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:10","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:11","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:11","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:11","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:12","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:13","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:02","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:13","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:14","0"
"","Hi","neutral","2022-08-10 16:44:44","2022-08-10 16:45:15","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:05","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:12","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:13","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:13","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:14","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:15","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:16","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:17","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:17","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:18","0"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-10 16:45:11","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:30","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:29","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:20","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:20","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:21","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:21","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:21","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:22","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:23","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:23","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:24","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:25","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:24","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:26","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:25","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:26","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:26","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:28","0"
"","Working hours","positive","2022-08-10 16:45:09","2022-08-10 16:45:28","0"
"","ok","neutral","2022-08-10 16:45:19","2022-08-11 07:47:22","902"
"","ok","neutral","2022-08-10 16:45:19","2022-08-11 07:47:22","902"
"","ok","neutral","2022-08-10 16:45:19","2022-08-11 07:47:22","902"
"","ok","neutral","2022-08-10 16:45:19","2022-08-11 07:47:22","902"
"","ok","neutral","2022-08-10 16:45:19","2022-08-11 07:47:22","902"
"","ok","neutral","2022-08-10 16:45:19","2022-08-11 08:14:40","929"
